    315  0.18750000E-02  0.51983332E+00  0.41715320E+00  0.20062141E+01
    316  0.18750000E-02  0.51107077E+00  0.41889640E+00  0.20491047E+01
    317  0.18750000E-02  0.50035528E+00  0.42206737E+00  0.21087984E+01
    318  0.18750000E-02  0.48952573E+00  0.42885197E+00  0.21900900E+01
    319  0.18750000E-02  0.47935732E+00  0.44116989E+00  0.23008147E+01
    320  0.18750000E-02  0.47088255E+00  0.45766245E+00  0.24298439E+01
    321  0.18750000E-02  0.46319270E+00  0.40957891E+00  0.22107352E+01
    322  0.18750000E-02  0.45726374E+00  0.44307955E+00  0.24226262E+01
    323  0.18750000E-02  0.45374016E+00  0.44154109E+00  0.24329852E+01
    324  0.18750000E-02  0.45139740E+00  0.43405012E+00  0.24040988E+01
    325  0.18750000E-02  0.45031026E+00  0.43125665E+00  0.23943203E+01
    326  0.18750000E-02  0.45026963E+00  0.43011154E+00  0.23880949E+01
    327  0.18750000E-02  0.45070119E+00  0.42923647E+00  0.23808895E+01
    328  0.18750000E-02  0.45137067E+00  0.42894395E+00  0.23757085E+01
    329  0.18750000E-02  0.45205061E+00  0.42906213E+00  0.23728037E+01
    330  0.18750000E-02  0.45268313E+00  0.42906983E+00  0.23695768E+01
    331  0.18750000E-02  0.45322313E+00  0.42916018E+00  0.23673116E+01
    332  0.18750000E-02  0.45360729E+00  0.42898303E+00  0.23643938E+01
    333  0.18750000E-02  0.45388664E+00  0.42889138E+00  0.23624885E+01
    334  0.18750000E-02  0.45412005E+00  0.42871687E+00  0.23603390E+01
    335  0.18750000E-02  0.45435136E+00  0.42864415E+00  0.23587278E+01
    336  0.18750000E-02  0.45458831E+00  0.42859757E+00  0.23571990E+01
    337  0.18750000E-02  0.45480935E+00  0.42858194E+00  0.23559053E+01
    338  0.18750000E-02  0.45503867E+00  0.42863502E+00  0.23549530E+01
    339  0.18750000E-02  0.45525644E+00  0.42870384E+00  0.23541754E+01
    340  0.18750000E-02  0.45540717E+00  0.42871090E+00  0.23534547E+01
    341  0.18750000E-02  0.45541317E+00  0.42852304E+00  0.23524769E+01
    342  0.18750000E-02  0.45525432E+00  0.42814175E+00  0.23513524E+01
    343  0.18750000E-02  0.45497686E+00  0.42760536E+00  0.23500220E+01
    344  0.18750000E-02  0.45465786E+00  0.42701697E+00  0.23485898E+01
    345  0.18750000E-02  0.45437477E+00  0.42649010E+00  0.23471912E+01
    346  0.18750000E-02  0.45419296E+00  0.42614059E+00  0.23460735E+01
    347  0.18750000E-02  0.45412739E+00  0.42600697E+00  0.23453675E+01
